step,train_loss,val_loss,lr,temperature,grad_norm,sec_per_step
1444,2.8833,4.2433,4.155e-04,0.0730,4.097,0.036
1445,3.2457,4.2433,4.153e-04,0.0730,5.209,0.024
1446,3.3160,4.2433,4.152e-04,0.0730,4.255,0.041
1447,3.1966,4.2433,4.150e-04,0.0730,4.046,0.024
1448,3.0953,4.2433,4.148e-04,0.0730,4.010,0.034
1449,3.3042,4.2433,4.147e-04,0.0730,4.129,0.028
1450,2.9197,4.2433,4.145e-04,0.0730,4.023,0.030
1451,3.0480,4.2433,4.143e-04,0.0730,4.031,0.031
1452,3.2778,4.2433,4.141e-04,0.0730,4.699,0.024
1453,3.1452,4.2433,4.140e-04,0.0730,4.144,0.026
1454,3.3059,4.2433,4.138e-04,0.0730,4.257,0.028
1455,3.4028,4.2433,4.136e-04,0.0730,4.298,0.030
1456,3.6351,4.2433,4.135e-04,0.0730,4.264,0.033
1457,3.1356,4.2433,4.133e-04,0.0730,4.306,0.022
1458,3.4162,4.2433,4.131e-04,0.0730,3.843,0.036
1459,3.0418,4.2433,4.130e-04,0.0730,4.239,0.024
1460,3.2932,4.2433,4.128e-04,0.0730,4.086,0.030
1461,3.0666,4.2433,4.126e-04,0.0730,3.555,0.024
1462,3.2925,4.2433,4.124e-04,0.0730,3.875,0.036
1463,3.2897,4.2433,4.123e-04,0.0730,4.416,0.024
1464,3.1214,4.2433,4.121e-04,0.0730,4.843,0.030
1465,3.2297,4.2433,4.119e-04,0.0730,6.356,0.024
1466,3.2356,4.2433,4.118e-04,0.0730,4.411,0.034
1467,3.4247,4.2433,4.116e-04,0.0730,4.238,0.028
1468,3.3002,4.2433,4.114e-04,0.0730,4.900,0.028
1469,3.0543,4.2433,4.113e-04,0.0730,4.967,0.030
1470,3.2385,4.2433,4.111e-04,0.0730,4.930,0.030
1471,3.2085,4.2433,4.109e-04,0.0730,5.066,0.036
1472,3.4983,4.2433,4.107e-04,0.0730,4.569,0.024
1473,3.1948,4.2433,4.106e-04,0.0730,4.684,0.036
1474,3.0833,4.2433,4.104e-04,0.0730,4.757,0.035
1475,3.2254,4.2433,4.102e-04,0.0730,4.799,0.026
1476,3.0881,4.2433,4.100e-04,0.0730,4.033,0.025
1477,3.1626,4.2433,4.099e-04,0.0730,4.201,0.036
1478,3.2933,4.2433,4.097e-04,0.0730,4.187,0.019
1479,3.3601,4.2433,4.095e-04,0.0730,4.247,0.048
1480,3.1810,4.2433,4.094e-04,0.0731,3.938,0.024
1481,3.0860,4.2433,4.092e-04,0.0730,3.864,0.030
1482,3.4367,4.2433,4.090e-04,0.0730,3.866,0.030
1483,3.3309,4.2433,4.088e-04,0.0730,3.755,0.025
1484,3.2860,4.2433,4.087e-04,0.0730,4.141,0.027
1485,3.3556,4.2433,4.085e-04,0.0730,3.828,0.028
1486,3.1974,4.2433,4.083e-04,0.0730,3.707,0.031
1487,3.1630,4.2433,4.081e-04,0.0730,3.845,0.034
1488,3.3058,4.2433,4.080e-04,0.0730,4.034,0.026
1489,3.4880,4.2433,4.078e-04,0.0730,5.682,0.033
1490,3.2039,4.2433,4.076e-04,0.0730,4.399,0.028
1491,3.4428,4.2433,4.074e-04,0.0730,4.349,0.030
1492,3.0543,4.2433,4.073e-04,0.0730,3.953,0.027
1493,3.0817,4.2433,4.071e-04,0.0730,4.180,0.036
1494,3.4914,4.2433,4.069e-04,0.0730,4.245,0.022
1495,3.3657,4.2433,4.067e-04,0.0730,4.453,0.036
1496,3.1967,4.2433,4.066e-04,0.0730,3.773,0.024
1497,3.3529,4.2433,4.064e-04,0.0730,3.877,0.042
1498,3.4166,4.2433,4.062e-04,0.0730,4.295,0.024
1499,3.2684,4.2433,4.060e-04,0.0730,4.219,0.030
1500,3.2438,4.2433,4.059e-04,0.0730,4.097,0.031
1501,3.1853,4.2433,4.057e-04,0.0730,4.444,0.033
1502,3.2970,4.2433,4.055e-04,0.0730,4.088,0.031
1503,3.2935,4.2433,4.053e-04,0.0730,4.027,0.021
1504,3.2426,4.2433,4.052e-04,0.0730,4.017,0.024
1505,3.3597,4.2433,4.050e-04,0.0730,3.683,0.042
1506,3.3272,4.2433,4.048e-04,0.0730,3.501,0.027
1507,3.2794,4.2433,4.046e-04,0.0730,4.106,0.028
1508,3.2956,4.2433,4.045e-04,0.0730,4.466,0.026
1509,3.3859,4.2433,4.043e-04,0.0730,3.952,0.035
1510,3.4028,4.2433,4.041e-04,0.0730,3.833,0.024
1511,3.0337,4.2433,4.039e-04,0.0730,3.759,0.030
1512,3.2421,4.2433,4.038e-04,0.0730,3.687,0.025
1513,3.1401,4.2433,4.036e-04,0.0730,3.728,0.036
1514,3.1430,4.2433,4.034e-04,0.0730,4.101,0.027
1515,3.4941,4.2433,4.032e-04,0.0730,4.017,0.034
1516,3.1958,4.2433,4.030e-04,0.0730,4.205,0.024
1517,3.1469,4.2433,4.029e-04,0.0730,4.711,0.036
1518,3.3881,4.2433,4.027e-04,0.0730,4.039,0.030
1519,3.2182,4.2433,4.025e-04,0.0730,4.418,0.024
1520,3.3117,4.2433,4.023e-04,0.0730,4.755,0.031
1521,3.1904,4.2433,4.022e-04,0.0730,5.319,0.030
1522,3.5768,4.2433,4.020e-04,0.0730,5.297,0.031
1523,3.4792,4.2433,4.018e-04,0.0730,5.041,0.023
1524,3.3701,4.2433,4.016e-04,0.0730,5.000,0.024
1525,3.2327,4.2433,4.014e-04,0.0730,3.865,0.045
1526,3.3777,4.2433,4.013e-04,0.0730,4.286,0.026
1527,3.0561,4.2433,4.011e-04,0.0730,3.586,0.038
1528,3.2915,4.2433,4.009e-04,0.0730,3.912,0.030
1529,3.4825,4.2433,4.007e-04,0.0730,4.681,0.024
1530,3.1829,4.2433,4.006e-04,0.0730,3.743,0.036
1531,3.2768,4.2433,4.004e-04,0.0730,4.516,0.018
1532,3.1474,4.2433,4.002e-04,0.0730,3.556,0.028
1533,3.2256,4.2433,4.000e-04,0.0730,4.003,0.039
1534,3.2177,4.2433,3.998e-04,0.0730,4.157,0.027
1535,3.3025,4.2433,3.997e-04,0.0730,3.942,0.033
1536,3.1945,4.2433,3.995e-04,0.0730,4.950,0.025
1537,3.1009,4.2433,3.993e-04,0.0730,4.343,0.036
1538,3.2067,4.2433,3.991e-04,0.0730,3.966,0.024
1539,3.3365,4.2433,3.989e-04,0.0730,4.303,0.041
1540,3.1207,4.2433,3.988e-04,0.0730,4.227,0.026
1541,3.1982,4.2433,3.986e-04,0.0730,3.818,0.024
1542,3.1690,4.2433,3.984e-04,0.0730,4.139,0.028
1543,3.3798,4.2433,3.982e-04,0.0730,4.618,0.026
1544,3.1481,4.2433,3.980e-04,0.0730,3.847,0.029
1545,3.3849,4.2433,3.979e-04,0.0730,4.187,0.038
1546,3.1044,4.2433,3.977e-04,0.0730,3.723,0.027
1547,3.3655,4.2433,3.975e-04,0.0730,4.526,0.028
1548,3.5133,4.2433,3.973e-04,0.0730,4.366,0.024
1549,3.2892,4.2433,3.971e-04,0.0730,3.868,0.037
1550,3.3597,4.2433,3.969e-04,0.0730,4.101,0.024
1551,3.3714,4.2433,3.968e-04,0.0730,3.749,0.033
1552,3.1840,4.2433,3.966e-04,0.0730,3.555,0.028
1553,3.3676,4.2433,3.964e-04,0.0730,3.686,0.031
1554,3.2349,4.2433,3.962e-04,0.0730,3.657,0.030
1555,3.2167,4.2433,3.960e-04,0.0730,4.617,0.030
1556,3.1733,4.2433,3.959e-04,0.0730,3.910,0.024
1557,3.1030,4.2433,3.957e-04,0.0730,3.546,0.042
1558,3.1118,4.2433,3.955e-04,0.0730,3.886,0.030
1559,3.2657,4.2433,3.953e-04,0.0730,3.683,0.030
1560,3.1846,4.2433,3.951e-04,0.0730,3.850,0.027
1561,3.2578,4.2433,3.949e-04,0.0730,4.190,0.021
1562,3.5354,4.2433,3.948e-04,0.0730,4.560,0.025
1563,3.3661,4.2433,3.946e-04,0.0730,4.261,0.038
1564,3.2989,4.2433,3.944e-04,0.0730,4.480,0.024
1565,3.2757,4.2433,3.942e-04,0.0730,4.261,0.028
1566,3.1162,4.2433,3.940e-04,0.0730,3.981,0.024
1567,3.0947,4.2433,3.938e-04,0.0730,3.902,0.048
1568,2.9974,4.2433,3.937e-04,0.0729,3.955,0.033
1569,3.4088,4.2433,3.935e-04,0.0729,4.240,0.028
1570,3.2794,4.2433,3.933e-04,0.0729,4.674,0.030
1571,3.3284,4.2433,3.931e-04,0.0729,4.509,0.030
1572,3.1645,4.2433,3.929e-04,0.0729,3.866,0.024
1573,3.2574,4.2433,3.927e-04,0.0729,3.766,0.030
1574,3.3570,4.2433,3.926e-04,0.0729,3.945,0.029
1575,3.2487,4.2433,3.924e-04,0.0729,3.951,0.038
1576,3.1607,4.2433,3.922e-04,0.0729,3.720,0.024
1577,3.3980,4.2433,3.920e-04,0.0729,3.730,0.030
1578,3.2525,4.2433,3.918e-04,0.0729,3.854,0.024
1579,3.4063,4.2433,3.916e-04,0.0729,4.961,0.048
1580,3.2532,4.2433,3.914e-04,0.0729,3.927,0.025
1581,3.4744,4.2433,3.913e-04,0.0729,3.765,0.036
1582,3.1033,4.2433,3.911e-04,0.0729,4.534,0.024
1583,3.0891,4.2433,3.909e-04,0.0729,4.310,0.039
1584,3.1786,4.2433,3.907e-04,0.0729,3.765,0.028
1585,3.1386,4.2433,3.905e-04,0.0729,3.794,0.025
1586,3.4826,4.2433,3.903e-04,0.0729,4.035,0.024
1587,3.3075,4.2433,3.901e-04,0.0729,4.446,0.034
1588,3.3446,4.2433,3.900e-04,0.0729,4.132,0.026
1589,3.2704,4.2433,3.898e-04,0.0729,4.024,0.031
1590,3.1584,4.2433,3.896e-04,0.0729,3.482,0.024
1591,3.3160,4.2433,3.894e-04,0.0729,3.843,0.031
1592,3.4204,4.2433,3.892e-04,0.0729,4.134,0.030
1593,3.2031,4.2433,3.890e-04,0.0729,3.785,0.030
1594,3.3687,4.2433,3.888e-04,0.0729,4.257,0.024
1595,3.2020,4.2433,3.887e-04,0.0729,4.049,0.037
1596,3.5081,4.2433,3.885e-04,0.0729,3.991,0.024
1597,3.6693,4.2433,3.883e-04,0.0729,4.511,0.030
1598,3.0716,4.2433,3.881e-04,0.0729,4.109,0.030
1599,3.1810,4.2433,3.879e-04,0.0729,4.293,0.032
1600,3.1985,4.3171,3.877e-04,0.0729,3.585,0.028
1601,3.3188,4.3171,3.875e-04,0.0729,4.605,0.974
1602,3.2018,4.3171,3.873e-04,0.0729,3.599,0.024
1603,3.1232,4.3171,3.872e-04,0.0729,3.789,0.026
1604,3.1235,4.3171,3.870e-04,0.0729,4.269,0.027
1605,3.1295,4.3171,3.868e-04,0.0729,3.636,0.022
1606,3.0291,4.3171,3.866e-04,0.0728,3.815,0.025
1607,3.4667,4.3171,3.864e-04,0.0728,4.901,0.024
1608,3.4193,4.3171,3.862e-04,0.0728,4.476,0.030
1609,3.3023,4.3171,3.860e-04,0.0728,3.928,0.024
1610,3.1341,4.3171,3.858e-04,0.0728,3.524,0.028
1611,3.4554,4.3171,3.857e-04,0.0728,3.896,0.026
1612,3.4297,4.3171,3.855e-04,0.0728,3.763,0.030
1613,3.2860,4.3171,3.853e-04,0.0728,4.238,0.027
1614,3.4414,4.3171,3.851e-04,0.0728,4.011,0.022
1615,3.4539,4.3171,3.849e-04,0.0728,3.749,0.030
1616,3.1173,4.3171,3.847e-04,0.0728,3.763,0.024
1617,3.3890,4.3171,3.845e-04,0.0728,3.866,0.036
1618,3.4365,4.3171,3.843e-04,0.0728,4.059,0.027
1619,3.2529,4.3171,3.841e-04,0.0728,3.907,0.042
1620,3.3475,4.3171,3.840e-04,0.0728,3.879,0.025
1621,3.1547,4.3171,3.838e-04,0.0728,3.376,0.029
1622,3.4889,4.3171,3.836e-04,0.0728,4.586,0.025
1623,3.3946,4.3171,3.834e-04,0.0728,3.749,0.030
1624,3.1122,4.3171,3.832e-04,0.0728,3.690,0.025
1625,3.4778,4.3171,3.830e-04,0.0728,3.957,0.036
1626,3.3605,4.3171,3.828e-04,0.0728,4.241,0.024
1627,2.9973,4.3171,3.826e-04,0.0728,4.050,0.035
1628,3.2282,4.3171,3.824e-04,0.0728,3.774,0.025
1629,3.0753,4.3171,3.822e-04,0.0728,3.980,0.029
1630,3.3735,4.3171,3.821e-04,0.0728,3.921,0.025
1631,3.4458,4.3171,3.819e-04,0.0728,4.032,0.042
1632,3.2733,4.3171,3.817e-04,0.0728,4.207,0.025
1633,3.4962,4.3171,3.815e-04,0.0728,4.137,0.037
1634,3.2754,4.3171,3.813e-04,0.0728,3.931,0.030
1635,3.2496,4.3171,3.811e-04,0.0728,4.427,0.035
1636,3.3318,4.3171,3.809e-04,0.0728,3.820,0.024
1637,3.1814,4.3171,3.807e-04,0.0728,3.840,0.026
1638,3.1060,4.3171,3.805e-04,0.0728,3.664,0.091
1639,3.2327,4.3171,3.803e-04,0.0728,3.889,0.027
1640,3.0142,4.3171,3.801e-04,0.0728,3.454,0.039
1641,2.9974,4.3171,3.800e-04,0.0728,3.797,0.025
1642,2.8854,4.3171,3.798e-04,0.0727,3.830,0.036
1643,3.0313,4.3171,3.796e-04,0.0727,4.513,0.028
1644,2.9964,4.3171,3.794e-04,0.0727,4.526,0.038
1645,3.0770,4.3171,3.792e-04,0.0727,4.482,0.024
1646,3.1556,4.3171,3.790e-04,0.0727,4.793,0.032
1647,3.1166,4.3171,3.788e-04,0.0727,4.887,0.024
1648,3.0573,4.3171,3.786e-04,0.0726,4.678,0.034
1649,3.0103,4.3171,3.784e-04,0.0726,4.409,0.025
1650,2.9579,4.3171,3.782e-04,0.0726,4.721,0.036
1651,2.9556,4.3171,3.780e-04,0.0726,4.246,0.024
1652,2.9296,4.3171,3.778e-04,0.0726,4.744,0.029
1653,3.1041,4.3171,3.776e-04,0.0726,4.264,0.022
1654,3.2977,4.3171,3.775e-04,0.0726,4.731,0.042
1655,2.7215,4.3171,3.773e-04,0.0726,4.813,0.025
1656,2.8771,4.3171,3.771e-04,0.0726,4.237,0.041
1657,3.2276,4.3171,3.769e-04,0.0726,4.358,0.025
1658,2.8951,4.3171,3.767e-04,0.0726,4.167,0.031
1659,2.9812,4.3171,3.765e-04,0.0726,4.419,0.025
1660,3.1047,4.3171,3.763e-04,0.0726,4.595,0.043
1661,3.3034,4.3171,3.761e-04,0.0726,4.481,0.024
1662,3.1675,4.3171,3.759e-04,0.0726,4.497,0.031
1663,3.2511,4.3171,3.757e-04,0.0726,4.302,0.034
1664,3.0604,4.3171,3.755e-04,0.0727,4.045,0.026
1665,3.1621,4.3171,3.753e-04,0.0727,3.718,0.024
1666,3.1325,4.3171,3.751e-04,0.0727,3.871,0.036
1667,3.0836,4.3171,3.749e-04,0.0727,3.587,0.024
1668,3.0509,4.3171,3.747e-04,0.0727,3.826,0.037
1669,3.3526,4.3171,3.745e-04,0.0727,4.322,0.025
1670,2.8242,4.3171,3.744e-04,0.0726,3.538,0.030
1671,2.9489,4.3171,3.742e-04,0.0726,3.988,0.028
1672,3.0705,4.3171,3.740e-04,0.0726,4.449,0.031
1673,3.0643,4.3171,3.738e-04,0.0726,4.906,0.025
1674,3.4411,4.3171,3.736e-04,0.0726,4.801,0.042
1675,3.0783,4.3171,3.734e-04,0.0726,4.390,0.025
1676,3.4238,4.3171,3.732e-04,0.0726,5.252,0.030
1677,3.0171,4.3171,3.730e-04,0.0726,4.317,0.024
1678,3.2104,4.3171,3.728e-04,0.0726,3.935,0.036
1679,3.4224,4.3171,3.726e-04,0.0726,5.173,0.027
1680,3.2305,4.3171,3.724e-04,0.0726,4.392,0.033
1681,2.9026,4.3171,3.722e-04,0.0726,4.367,0.025
1682,2.9904,4.3171,3.720e-04,0.0726,4.751,0.028
1683,3.0762,4.3171,3.718e-04,0.0726,4.089,0.026
1684,2.8725,4.3171,3.716e-04,0.0726,4.408,0.030
1685,3.1660,4.3171,3.714e-04,0.0726,4.664,0.027
1686,3.1346,4.3171,3.712e-04,0.0726,4.245,0.034
1687,3.0655,4.3171,3.710e-04,0.0726,4.192,0.030
1688,2.9156,4.3171,3.708e-04,0.0726,4.733,0.028
1689,3.3485,4.3171,3.706e-04,0.0726,4.083,0.025
1690,2.8854,4.3171,3.704e-04,0.0726,3.791,0.031
1691,2.9277,4.3171,3.702e-04,0.0726,4.460,0.024
1692,3.1747,4.3171,3.700e-04,0.0725,4.353,0.035
1693,3.4451,4.3171,3.698e-04,0.0725,5.001,0.029
1694,3.0012,4.3171,3.697e-04,0.0725,4.316,0.036
1695,3.4004,4.3171,3.695e-04,0.0725,4.790,0.021
1696,3.0811,4.3171,3.693e-04,0.0725,4.711,0.030
1697,2.9909,4.3171,3.691e-04,0.0725,4.995,0.030
1698,2.9626,4.3171,3.689e-04,0.0725,4.029,0.032
1699,2.9722,4.3171,3.687e-04,0.0725,4.210,0.022
1700,3.2471,4.3171,3.685e-04,0.0725,4.220,0.036
1701,3.0511,4.3171,3.683e-04,0.0725,4.352,0.024
1702,3.1109,4.3171,3.681e-04,0.0725,4.437,0.030
1703,3.1139,4.3171,3.679e-04,0.0725,5.135,0.029
1704,3.2792,4.3171,3.677e-04,0.0725,4.704,0.050
1705,3.0788,4.3171,3.675e-04,0.0725,4.617,0.031
1706,3.3240,4.3171,3.673e-04,0.0725,4.326,0.024
1707,2.9738,4.3171,3.671e-04,0.0725,4.523,0.024
1708,2.9034,4.3171,3.669e-04,0.0725,4.259,0.030
1709,2.9657,4.3171,3.667e-04,0.0725,4.214,0.028
1710,3.2898,4.3171,3.665e-04,0.0725,4.404,0.039
1711,3.1053,4.3171,3.663e-04,0.0725,4.645,0.024
1712,3.0923,4.3171,3.661e-04,0.0725,4.225,0.031
1713,3.1394,4.3171,3.659e-04,0.0725,4.249,0.030
1714,3.1516,4.3171,3.657e-04,0.0725,4.223,0.025
1715,3.0311,4.3171,3.655e-04,0.0725,4.218,0.024
1716,3.1264,4.3171,3.653e-04,0.0725,4.154,0.042
1717,3.0283,4.3171,3.651e-04,0.0725,3.880,0.024
1718,3.2581,4.3171,3.649e-04,0.0725,4.361,0.033
1719,3.1830,4.3171,3.647e-04,0.0725,4.232,0.025
1720,2.9927,4.3171,3.645e-04,0.0725,3.995,0.030
1721,3.1010,4.3171,3.643e-04,0.0725,4.907,0.024
1722,2.8494,4.3171,3.641e-04,0.0725,3.751,0.040
1723,3.1034,4.3171,3.639e-04,0.0725,4.110,0.024
1724,3.1426,4.3171,3.637e-04,0.0725,4.896,0.030
1725,2.9439,4.3171,3.635e-04,0.0725,4.669,0.024
1726,3.0621,4.3171,3.633e-04,0.0725,4.185,0.030
1727,3.1855,4.3171,3.631e-04,0.0725,4.590,0.024
1728,3.2667,4.3171,3.629e-04,0.0725,5.748,0.033
1729,3.0968,4.3171,3.627e-04,0.0725,4.903,0.028
1730,3.2746,4.3171,3.625e-04,0.0725,4.338,0.027
1731,3.3106,4.3171,3.623e-04,0.0725,4.012,0.022
1732,3.2859,4.3171,3.621e-04,0.0725,4.575,0.036
1733,3.0549,4.3171,3.619e-04,0.0725,5.599,0.025
1734,3.2173,4.3171,3.617e-04,0.0725,4.230,0.036
1735,3.3309,4.3171,3.615e-04,0.0725,3.982,0.025
1736,2.9538,4.3171,3.613e-04,0.0725,4.176,0.030
1737,3.1601,4.3171,3.611e-04,0.0725,4.235,0.031
1738,3.0319,4.3171,3.609e-04,0.0725,3.869,0.036
1739,3.3005,4.3171,3.607e-04,0.0725,4.110,0.025
1740,3.3035,4.3171,3.605e-04,0.0725,3.673,0.036
1741,2.9812,4.3171,3.603e-04,0.0725,3.612,0.024
1742,2.9913,4.3171,3.601e-04,0.0725,4.334,0.042
1743,2.8654,4.3171,3.599e-04,0.0725,3.885,0.024
1744,3.0409,4.3171,3.597e-04,0.0725,3.982,0.039
1745,3.1258,4.3171,3.595e-04,0.0725,3.985,0.027
1746,3.3533,4.3171,3.593e-04,0.0724,4.234,0.046
1747,3.0315,4.3171,3.591e-04,0.0724,4.103,0.036
1748,3.0881,4.3171,3.589e-04,0.0724,4.426,0.027
1749,3.1856,4.3171,3.587e-04,0.0724,4.451,0.024
1750,2.9701,4.3171,3.585e-04,0.0724,4.193,0.043
1751,3.2006,4.3171,3.583e-04,0.0724,3.799,0.036
1752,3.1973,4.3171,3.581e-04,0.0724,4.417,0.036
1753,3.1960,4.3171,3.579e-04,0.0724,4.592,0.030
1754,2.9682,4.3171,3.577e-04,0.0724,3.559,0.030
1755,2.9560,4.3171,3.575e-04,0.0724,3.917,0.036
1756,3.0907,4.3171,3.573e-04,0.0724,4.081,0.031
1757,3.0693,4.3171,3.571e-04,0.0724,4.185,0.030
1758,2.8836,4.3171,3.569e-04,0.0724,4.099,0.024
1759,3.1738,4.3171,3.566e-04,0.0724,4.191,0.031
1760,3.0743,4.3171,3.564e-04,0.0724,3.914,0.023
1761,3.0674,4.3171,3.562e-04,0.0724,4.541,0.030
1762,2.9960,4.3171,3.560e-04,0.0723,4.276,0.030
1763,3.1317,4.3171,3.558e-04,0.0723,4.140,0.028
1764,3.0701,4.3171,3.556e-04,0.0723,4.525,0.041
1765,3.0169,4.3171,3.554e-04,0.0723,4.195,0.028
1766,2.9414,4.3171,3.552e-04,0.0723,4.242,0.036
1767,2.9178,4.3171,3.550e-04,0.0723,4.216,0.025
1768,3.1673,4.3171,3.548e-04,0.0723,4.659,0.024
1769,3.0423,4.3171,3.546e-04,0.0723,3.991,0.030
1770,3.1669,4.3171,3.544e-04,0.0723,5.026,0.030
1771,3.3863,4.3171,3.542e-04,0.0723,5.889,0.025
1772,3.2169,4.3171,3.540e-04,0.0723,4.583,0.042
1773,3.3371,4.3171,3.538e-04,0.0723,4.578,0.024
1774,3.1006,4.3171,3.536e-04,0.0723,4.519,0.030
1775,2.8529,4.3171,3.534e-04,0.0723,4.469,0.026
1776,3.1252,4.3171,3.532e-04,0.0723,4.651,0.028
1777,3.0816,4.3171,3.530e-04,0.0723,4.458,0.024
1778,3.0580,4.3171,3.528e-04,0.0723,4.168,0.036
1779,3.0110,4.3171,3.526e-04,0.0723,4.196,0.024
1780,3.1999,4.3171,3.524e-04,0.0723,4.438,0.032
1781,2.9694,4.3171,3.522e-04,0.0723,4.121,0.025
1782,3.2176,4.3171,3.520e-04,0.0723,3.972,0.034
1783,3.1755,4.3171,3.518e-04,0.0723,4.000,0.028
1784,3.3094,4.3171,3.515e-04,0.0723,4.119,0.027
1785,3.1183,4.3171,3.513e-04,0.0723,4.619,0.024
1786,3.3258,4.3171,3.511e-04,0.0723,4.560,0.033
1787,3.1551,4.3171,3.509e-04,0.0723,3.790,0.024
1788,3.1502,4.3171,3.507e-04,0.0723,4.289,0.027
1789,3.1403,4.3171,3.505e-04,0.0723,4.244,0.025
1790,3.3486,4.3171,3.503e-04,0.0723,4.001,0.037
1791,3.2676,4.3171,3.501e-04,0.0723,4.604,0.024
1792,2.9271,4.3171,3.499e-04,0.0723,4.403,0.036
1793,3.1356,4.3171,3.497e-04,0.0723,3.877,0.027
1794,3.0640,4.3171,3.495e-04,0.0723,3.797,0.028
1795,2.9514,4.3171,3.493e-04,0.0723,5.457,0.030
1796,3.0789,4.3171,3.491e-04,0.0723,4.134,0.026
1797,3.0198,4.3171,3.489e-04,0.0723,4.078,0.025
1798,3.2327,4.3171,3.487e-04,0.0723,4.618,0.034
1799,2.9908,4.3171,3.485e-04,0.0723,4.931,0.030
1800,3.0580,4.3871,3.483e-04,0.0723,4.395,0.036
1801,3.1853,4.3871,3.480e-04,0.0723,4.669,0.994
1802,3.3085,4.3871,3.478e-04,0.0723,4.199,0.036
1803,3.0386,4.3871,3.476e-04,0.0723,4.260,0.025
1804,3.1790,4.3871,3.474e-04,0.0723,4.432,0.030
1805,3.2056,4.3871,3.472e-04,0.0723,4.702,0.031
1806,3.1402,4.3871,3.470e-04,0.0723,4.301,0.024
1807,3.0888,4.3871,3.468e-04,0.0723,4.512,0.026
1808,3.4344,4.3871,3.466e-04,0.0723,4.082,0.022
1809,3.2364,4.3871,3.464e-04,0.0723,4.826,0.024
1810,3.3110,4.3871,3.462e-04,0.0724,4.622,0.024
1811,3.0288,4.3871,3.460e-04,0.0724,3.984,0.024
1812,3.1561,4.3871,3.458e-04,0.0724,4.158,0.028
1813,3.1093,4.3871,3.456e-04,0.0724,4.081,0.026
1814,2.9583,4.3871,3.454e-04,0.0724,4.132,0.018
1815,3.2364,4.3871,3.452e-04,0.0724,4.566,0.043
1816,3.1836,4.3871,3.449e-04,0.0723,3.735,0.030
1817,3.0657,4.3871,3.447e-04,0.0723,4.297,0.033
1818,3.0681,4.3871,3.445e-04,0.0723,4.268,0.024
1819,3.2335,4.3871,3.443e-04,0.0723,4.339,0.034
1820,3.0826,4.3871,3.441e-04,0.0723,4.000,0.024
1821,3.3827,4.3871,3.439e-04,0.0723,4.467,0.037
1822,3.2729,4.3871,3.437e-04,0.0723,4.142,0.030
1823,3.1844,4.3871,3.435e-04,0.0723,4.297,0.024
1824,3.4225,4.3871,3.433e-04,0.0723,5.000,0.024
1825,3.2585,4.3871,3.431e-04,0.0723,4.253,0.047
1826,3.1660,4.3871,3.429e-04,0.0723,3.793,0.032
1827,2.9255,4.3871,3.427e-04,0.0723,4.401,0.024
1828,2.9390,4.3871,3.424e-04,0.0723,4.075,0.031
1829,3.0820,4.3871,3.422e-04,0.0723,4.121,0.024
1830,3.3900,4.3871,3.420e-04,0.0723,4.602,0.024
1831,3.2262,4.3871,3.418e-04,0.0723,4.106,0.042
1832,2.9515,4.3871,3.416e-04,0.0723,3.896,0.024
1833,3.0603,4.3871,3.414e-04,0.0723,4.830,0.036
1834,2.9740,4.3871,3.412e-04,0.0723,3.961,0.030
1835,3.2496,4.3871,3.410e-04,0.0723,4.407,0.018
1836,3.2506,4.3871,3.408e-04,0.0723,4.803,0.031
1837,3.0106,4.3871,3.406e-04,0.0723,4.386,0.034
1838,3.1722,4.3871,3.404e-04,0.0723,3.914,0.020
1839,2.8536,4.3871,3.402e-04,0.0722,3.893,0.039
1840,3.1329,4.3871,3.399e-04,0.0722,4.388,0.025
1841,3.1675,4.3871,3.397e-04,0.0722,4.354,0.039
1842,3.1120,4.3871,3.395e-04,0.0722,4.180,0.030
1843,3.1860,4.3871,3.393e-04,0.0722,4.497,0.024
1844,3.1121,4.3871,3.391e-04,0.0722,4.261,0.024
1845,3.0425,4.3871,3.389e-04,0.0722,4.371,0.030
1846,3.0713,4.3871,3.387e-04,0.0722,4.734,0.024
1847,3.1059,4.3871,3.385e-04,0.0722,4.042,0.030
1848,2.9017,4.3871,3.383e-04,0.0722,4.450,0.028
1849,2.9720,4.3871,3.381e-04,0.0722,5.287,0.027
1850,3.1060,4.3871,3.378e-04,0.0722,5.505,0.027
1851,2.9678,4.3871,3.376e-04,0.0722,3.657,0.032
1852,3.0325,4.3871,3.374e-04,0.0722,3.873,0.020
1853,3.0858,4.3871,3.372e-04,0.0722,4.165,0.047
1854,3.1360,4.3871,3.370e-04,0.0722,4.252,0.020
1855,3.2375,4.3871,3.368e-04,0.0722,4.736,0.036
1856,3.1956,4.3871,3.366e-04,0.0722,3.962,0.028
1857,3.0002,4.3871,3.364e-04,0.0722,4.345,0.035
1858,3.5300,4.3871,3.362e-04,0.0722,4.451,0.025
1859,2.9090,4.3871,3.360e-04,0.0722,4.244,0.033
1860,3.2681,4.3871,3.357e-04,0.0722,3.800,0.025
1861,3.2636,4.3871,3.355e-04,0.0722,4.684,0.032
1862,2.9093,4.3871,3.353e-04,0.0722,4.123,0.027
1863,3.1713,4.3871,3.351e-04,0.0722,4.120,0.032
1864,3.1556,4.3871,3.349e-04,0.0722,4.666,0.024
1865,2.9593,4.3871,3.347e-04,0.0722,4.258,0.038
1866,3.0357,4.3871,3.345e-04,0.0721,3.688,0.022
